Category,URL,Label,subdomain_length,url_length,path_length,url_entropy,length_ratio,at_count,dash_count,punctuation_count,other_tlds_count,is_ip,suspicious_words_count,euclidean_distance,kolmogorov_smirnov,kullback_leibler
HAM,http://hopin.com/organisers/events/ott-conference-2021/event_polls...added on Jan 29th 2022 10:01 AM,0,5,100,84,4.5873978752756015,1.1904761904761905,0,2,15,1,0,0,0.11293028823128011,0.051699999999999996,-3.0174130877279
HAM,http://hopin.com/organisers/events/ott-conference-2021/connections_sum...added on Jan 29th 2022 10:01 AM,0,5,104,88,4.554779176043861,1.1818181818181819,0,2,15,1,0,0,0.12098687517452891,0.05285384615384615,-2.696681824994585
HAM,https://code.anyconverter.net/users/sign_inadded on Jan 29th 2022 10:01 AM,0,4,74,45,4.516207082572899,1.6444444444444444,0,0,9,0,0,0,0.11705750570584744,0.045918918918918916,-1.501445407239721
HAM,http://207.244.245.90/added on Jan 29th 2022 10:01 AM,0,3,53,32,4.170461257506891,1.65625,0,0,8,0,1,0,0.19492038817211785,0.10813207547169812,8.428521988467352
HAM,https://projects.propublica.org/coronavirus/bailouts/loans/american-ho...added on Jan 29th 2022 10:01 AM,0,8,104,73,4.661723016826769,1.4246575342465753,0,1,14,1,0,0,0.13009309934443647,0.09815384615384615,-3.763018463259917
HAM,https://www.freethink.com/environment/vertical-farm?utm_sq=gyrltn3bwc...added on Jan 29th 2022 10:01 AM,0,3,103,26,4.954271008494757,3.9615384615384617,0,1,15,0,0,0,0.12432476772442912,0.06874757281553398,-5.8266957735017915
HAM,https://bit.ly/35gcsH8added on Jan 29th 2022 10:01 AM,0,3,53,39,4.637836727944004,1.358974358974359,0,0,6,0,0,0,0.16905031496262893,0.10813207547169812,0.6738972600994313
HAM,https://188.225.56.243:1500/ispmgradded on Jan 29th 2022 10:00 AM,0,3,65,38,4.546133244133051,1.7105263157894737,0,0,9,0,1,0,0.1845853701563037,0.11161538461538462,1.2542698912191887
HAM,https://www.uol.com.br/vivabem/noticias/redacao/2019/10/07/sem-frescur...added on Jan 29th 2022 10:00 AM,0,3,104,82,4.72627151223251,1.2682926829268293,0,1,18,1,0,0,0.136544794002667,0.07892307692307693,-4.268077257508243
HAM,https://torstenlandsiedel.de/2021/12/10/strato-authcodes-gratwanderung...added on Jan 29th 2022 9:05 AM,0,17,103,75,4.520165392543072,1.3733333333333333,0,2,14,1,0,0,0.12066784704311169,0.05999126213592233,-2.8649770021235574
HAM,https://www.polymakrefrigeracao.com.br/added on Jan 29th 2022 9:05 AM,0,3,69,31,4.72231082646303,2.225806451612903,0,0,8,0,0,0,0.140437486139305,0.08352173913043479,-4.026972973012746
HAM,http://polymakrefrigeracao.com.br/added on Jan 29th 2022 9:05 AM,0,19,64,31,4.6228286642591,2.064516129032258,0,0,7,0,0,0,0.14154234127991525,0.080125,-1.3914878948816494
HAM,https://netblocks.org/reports/whatsapp-messaging-service-blocked-in-ch...added on Jan 29th 2022 9:04 AM,0,9,103,82,4.7227058104887085,1.2560975609756098,0,5,15,1,0,0,0.11196889054047188,0.059038834951456315,-3.8708566686865287
HAM,https://professional.advisoronline.it/home.action...added on Jan 29th 2022 9:04 AM,0,12,82,45,4.4731677863861155,1.8222222222222222,0,0,11,2,0,0,0.11366048687220276,0.07821951219512195,-2.2627079665601637
HAM,https://professional.advisoronline.it/user/login.action...added on Jan 29th 2022 9:04 AM,0,12,88,51,4.502943091939289,1.7254901960784315,0,0,12,2,0,1,0.11554864633314184,0.08154545454545455,-3.047987290425681
HAM,https://professional.advisoronline.it/added on Jan 29th 2022 9:04 AM,0,12,68,31,4.436891797757288,2.193548387096774,0,0,7,0,0,0,0.12177248128059079,0.08288235294117646,-0.49058439864086867
HAM,http://procatech.com/soluciones-de-seguridad-internet...added on Jan 29th 2022 9:03 AM,0,9,86,66,4.566620389245836,1.303030303030303,0,3,12,1,0,0,0.1070398884673072,0.045604651162790694,-2.803111280621732
HAM,https://na3.docusign.net/Member/memberLogin.aspx?ReturnUrl=/Member/Im=...added on Jan 29th 2022 9:01 AM,0,3,103,24,4.836416974636335,4.291666666666667,0,0,17,1,0,0,0.12901826908305386,0.05028252427184466,-3.283273415180741
HAM,https://na3.docusign.net/Member/memberLogin.aspx?ReturnUrl=/member/=...added on Jan 29th 2022 9:01 AM,0,3,101,24,4.798768726215501,4.208333333333333,0,0,17,1,0,0,0.127373871157401,0.04989801980198019,-3.283273415180741
HAM,https://rugbyclubherbretais.com/added on Jan 29th 2022 9:01 AM,0,19,62,31,4.651067479427662,2.0,0,0,6,0,0,0,0.13514344808711257,0.07861290322580645,-3.1965668997422667
HAM,https://www.drv.tw/added on Jan 29th 2022 8:09 AM,0,3,49,31,4.2623697929623425,1.5806451612903225,0,0,7,0,0,0,0.18924533399527652,0.10659183673469388,3.6441550401947036
HAM,https://sts.zb.co.zw/adfs/ls/?wa=wsignin1.0&wtrealm=https://mail.z...added on Jan 29th 2022 8:07 AM,0,3,99,9,4.765686636394314,11.0,0,0,22,0,0,1,0.15554859463961002,0.1067979797979798,-3.547681188785219
HAM,https://sts.zb.co.zw/adfs/ls/?wa=wsignin1.0&wtrealm=https://mail.z...added on Jan 29th 2022 8:06 AM,0,3,99,9,4.765686636394313,11.0,0,0,22,0,0,1,0.15554859463961002,0.1067979797979798,-3.547681188785219
HAM,https://receptionist.it/added on Jan 29th 2022 8:05 AM,0,12,54,31,4.332776622173261,1.7419354838709677,0,0,6,0,0,0,0.13437814532000114,0.07144444444444445,1.2306291209246107
HAM,https://fnxx.info/e6f9e6f4fle4fc46f6t868c8d96a836497a7.html...added on Jan 29th 2022 8:03 AM,0,4,92,75,4.663220213222546,1.2266666666666666,0,0,10,2,0,0,0.17379211692560176,0.08352173913043479,0.25354472021929725
HAM,https://yourclickcheck.com/[email protected]added on Jan 29th 2022 8:03 AM,0,14,74,48,4.716162913412491,1.5416666666666667,0,0,8,0,0,0,0.13874072926207495,0.05943243243243243,-2.6453383719109196
HAM,http://75.119.128.39/mw/campaigns/vy974d9cxqbc8/track-url/qr254exh0l75...added on Jan 29th 2022 8:03 AM,0,2,103,83,5.041459843362195,1.2409638554216869,0,1,16,1,1,0,0.17899047064145776,0.10758252427184467,-4.4673609607534175
HAM,https://fnxx.info/e3c22eb59led624410tbac98c8caa37364a4.html...added on Jan 29th 2022 8:03 AM,0,4,92,75,4.788075511244533,1.2266666666666666,0,0,10,2,0,0,0.16171345781524593,0.08352173913043479,-0.24520299413999164
HAM,https://fnxx.info/e33cc71e0l3aad4a4ft9fcc6aa7a2036f981.html...added on Jan 29th 2022 8:03 AM,0,4,92,75,4.7129366583921755,1.2266666666666666,0,0,10,2,0,0,0.17043288181060726,0.09439130434782608,0.20757950088125987
HAM,https://fnxx.info/e26eff643l4d2e4103tbd39b0f4ac9e03042.html...added on Jan 29th 2022 8:02 AM,0,4,92,75,4.657290837970832,1.2266666666666666,0,0,10,2,0,0,0.1667302432300794,0.07265217391304349,-0.19194880276723408
HAM,https://notifications.digital-delivery.com/f/a/n4yyjuAnApo4EvSfdhyjEA~...added on Jan 29th 2022 8:02 AM,0,13,103,61,4.8820176155297315,1.6885245901639345,0,1,14,1,0,0,0.14547933106390668,0.09787378640776699,-4.294129981761465
HAM,https://www.red-by-sfr.fr/added on Jan 29th 2022 8:02 AM,0,3,56,31,4.4834448240680045,1.8064516129032258,0,2,9,0,0,0,0.1692246574642051,0.09128571428571429,1.9728580142401442
HAM,http://www.redbysfr.fr/conso-boxadded on Jan 29th 2022 8:02 AM,0,3,62,40,4.584940617006535,1.55,0,1,8,0,0,0,0.16080205206393003,0.09474193548387097,0.8921806068857068
HAM,http://abdikamalov.narod.ru/abdikamalov/bu.htm...added on Jan 29th 2022 8:01 AM,0,11,79,52,4.50532251989083,1.5192307692307692,0,0,12,2,0,0,0.1737006309408014,0.11434177215189874,0.07193813935134064
HAM,https://stascorp.com/added on Jan 29th 2022 8:01 AM,0,8,51,31,4.353127057360823,1.6451612903225807,0,0,6,0,0,0,0.16024152192220062,0.1073921568627451,2.84164285983598
HAM,https://protect-us.mimecast.com/s/Sw4TCmZkDXSjjJQkLFl8FtX...added on Jan 29th 2022 8:01 AM,0,10,90,59,5.085793791396514,1.5254237288135593,0,1,12,1,0,0,0.16374269373955722,0.09366666666666668,-2.6272364913003585
HAM,https://www.scmagazine.com/analysis/cryptocurrency/federal-reserve-rep...added on Jan 29th 2022 8:00 AM,0,3,103,77,4.733445101851999,1.3376623376623376,0,2,14,1,0,0,0.11627711448600145,0.051765048543689324,-5.226245884243508
HAM,http://ow.ly/1yUV50HF0R4added on Jan 29th 2022 8:00 AM,0,2,54,42,4.618145317251355,1.2857142857142858,0,0,6,0,0,0,0.18646523247461094,0.10848148148148148,5.834303289821878
HAM,http://koopkernkieldrecht.be/item/kbc-bankkantoor-kieldrecht...added on Jan 29th 2022 8:00 AM,0,18,93,65,4.510543592343541,1.4307692307692308,0,2,12,1,0,0,0.13538718484270335,0.06756881720430108,-0.1899824357858388
HAM,https://ecobankbenin-bj.fr.gd/Recrutement.htmadded on Jan 29th 2022 7:04 AM,0,15,75,46,4.711304856787546,1.6304347826086956,0,1,9,1,0,0,0.13317292434191633,0.05636666666666666,-2.547274754636299
HAM,https://login.circle.so/sign_in?request_host=community.salesiqglobal.c...added on Jan 29th 2022 7:03 AM,0,5,103,8,4.772998829241776,12.875,0,0,16,0,0,1,0.12050079983495304,0.07845631067961165,-4.0472344079217075
HAM,https://homebank.ro/hb/hb/added on Jan 29th 2022 7:03 AM,0,8,56,37,4.356312404804365,1.5135135135135136,0,0,8,0,0,0,0.16587659846514619,0.09128571428571429,2.9083850558837203
HAM,http://homebank.ro/added on Jan 29th 2022 7:03 AM,0,8,49,31,4.333199894738245,1.5806451612903225,0,0,6,0,0,0,0.1582204310779604,0.08618367346938777,4.869543133801772
HAM,https://www.swindonnetball.co.uk/moonraker.html...added on Jan 29th 2022 7:02 AM,0,3,80,48,4.565434271199593,1.6666666666666667,0,0,12,2,0,0,0.13962539167357776,0.0895,-3.2550860740876986
HAM,https://fundde.com/added on Jan 29th 2022 7:02 AM,0,6,49,31,4.288307426570494,1.5806451612903225,0,0,6,0,0,0,0.16999807095213432,0.08618367346938777,3.2195630256554817
HAM,http://fundde.com/added on Jan 29th 2022 7:02 AM,0,6,48,31,4.230926699477594,1.5483870967741935,0,0,6,0,0,0,0.17582811998590492,0.08533333333333334,5.112065461404134
HAM,https://www.federalreservehistory.org/essays/glass-steagall-act...added on Jan 29th 2022 7:01 AM,0,3,96,59,4.58717389677155,1.6271186440677967,0,2,13,1,0,0,0.12050561881782387,0.059283333333333334,-3.5496291360341363
HAM,http://www.federalreservehistory.org/essays/glass-steagall-act...added on Jan 29th 2022 7:01 AM,0,3,95,59,4.598714756055354,1.6101694915254237,0,2,13,1,0,0,0.11763852858312288,0.059173684210526316,-3.5388728834441063
HAM,http://www.drakkenglass.com/added on Jan 29th 2022 7:01 AM,0,3,58,31,4.5729926328348,1.8709677419354838,0,0,7,0,0,0,0.15882009673599085,0.09251724137931035,-0.0004106659111773256
HAM,https://ukessayss.com/added on Jan 29th 2022 7:00 AM,0,9,52,31,4.375557929879917,1.6774193548387097,0,0,6,0,0,0,0.16017958209681427,0.08853846153846154,2.9431230479965453
HAM,http://www.ukessayss.com/added on Jan 29th 2022 7:00 AM,0,3,55,31,4.471557895028155,1.7741935483870968,0,0,7,0,0,0,0.1617036175147463,0.09063636363636364,2.220518454015905
HAM,https://eutanasiaanimal.com/added on Jan 29th 2022 6:05 AM,0,15,58,31,4.398135573350726,1.8709677419354838,0,0,6,0,0,0,0.14744649869094478,0.09251724137931035,0.25850789238458594
HAM,http://eutanasiaanimal.com/added on Jan 29th 2022 6:05 AM,0,15,57,31,4.382520988497072,1.8387096774193548,0,0,6,0,0,0,0.1513148865978657,0.09191228070175439,0.3218078923389246
HAM,https://www.coastalchicnewburyport.com/added on Jan 29th 2022 6:05 AM,0,3,69,31,4.657235101888058,2.225806451612903,0,0,7,0,0,0,0.14513573107537167,0.09801449275362319,-3.4094741884117954
HAM,http://vintagechicanew.com/added on Jan 29th 2022 6:05 AM,0,15,57,31,4.441938917407824,1.8387096774193548,0,0,6,0,0,0,0.14484678147838695,0.07436842105263158,2.57792695968867
HAM,https://centreforaviation.com/data/profiles/newairports/ulleungdo-isla...added on Jan 29th 2022 6:05 AM,0,17,103,74,4.658093946099839,1.3918918918918919,0,1,13,1,0,0,0.09877569763749662,0.06874757281553398,-4.75757833998402
HAM,https://www.thestreet.com/investing/alibaba-cloud-servers-under-us-inv...added on Jan 29th 2022 6:05 AM,0,3,103,78,4.7215120914943975,1.3205128205128205,0,5,16,1,0,0,0.1049020824783065,0.04933009708737865,-4.466660678838513
HAM,https://centreforaviation.com/data/profiles/countries/united-states-of...added on Jan 29th 2022 6:04 AM,0,17,103,74,4.559881539292913,1.3918918918918919,0,2,14,1,0,0,0.09808640240469246,0.059038834951456315,-3.4457107495893666
HAM,https://centreforaviation.com/data/profiles/countries/china...added on Jan 29th 2022 6:04 AM,0,17,92,63,4.544527989977503,1.4603174603174602,0,0,12,1,0,0,0.10530769795051571,0.07265217391304349,-3.2669252711435366
HAM,https://www.fnlondon.com/articles/bank-of-america-increases-dealmaker-...added on Jan 29th 2022 6:04 AM,0,3,103,79,4.678731781236468,1.3037974683544304,0,5,16,1,0,0,0.11651900288280165,0.059038834951456315,-3.6272339422522912
HAM,https://www.trainingcq.com/added on Jan 29th 2022 6:03 AM,0,3,57,31,4.560445715691394,1.8387096774193548,0,0,7,0,0,0,0.15995261037383773,0.1094561403508772,-0.5926503470233875
HAM,http://45.230.215.179/added on Jan 29th 2022 6:03 AM,0,2,52,31,4.339016881228183,1.6774193548387097,0,0,8,0,1,0,0.19415142705429422,0.10776923076923077,8.428521988467352
HAM,http://www.turinprison.ideasolidale.org/index.asp?IDCAT=8...added on Jan 29th 2022 6:03 AM,0,3,90,10,4.81102650302762,9.0,0,0,14,1,0,0,0.1352183990147005,0.08255555555555555,-1.869992448781108
HAM,https://www.kellerschroeder.com/news/2022/01/security-tip-of-the-week-...added on Jan 29th 2022 6:02 AM,0,3,103,72,4.666235455440579,1.4305555555555556,0,5,18,1,0,0,0.12408396646359925,0.06228252427184466,-4.374824604258982
HAM,http://ow.ly/rWNO50HCWAwadded on Jan 29th 2022 6:02 AM,0,2,54,42,4.604165919063144,1.2857142857142858,0,0,6,0,0,0,0.18096755368564954,0.10848148148148148,4.039551853784497
HAM,https://protect-us.mimecast.com/s/XpXwC31vPySYRkRtDtLrX?domain=paypal....added on Jan 29th 2022 6:02 AM,0,10,103,24,5.067392216789934,4.291666666666667,0,1,15,0,0,0,0.15247064411982603,0.09787378640776699,-3.817422606097385
HAM,https://peatix.com/sales/event/1528565/receipt/8821018?verifier=v2:2f1...added on Jan 29th 2022 6:02 AM,0,6,103,36,4.739668760110501,2.861111111111111,0,0,16,0,0,0,0.13474321337900988,0.05568252427184466,-2.2201195988569804
HAM,https://go.skimresources.com/?id=133092X1596067&xs=1&url=https...added on Jan 29th 2022 6:01 AM,0,2,95,1,4.978985250992962,95.0,0,0,16,0,0,0,0.15632283565547428,0.09542105263157895,-2.6979524334042027
HAM,https://peatix.com/sales/event/1528565/receipt/8821018?verifier=v2:2f1...added on Jan 29th 2022 6:01 AM,0,6,103,36,4.7485977362128695,2.861111111111111,0,0,16,0,0,0,0.13474321337900988,0.05568252427184466,-2.2201195988569804
HAM,https://farnese.com.au/added on Jan 29th 2022 6:01 AM,0,7,53,31,4.458407010881232,1.7096774193548387,0,0,7,0,0,0,0.1384000877263554,0.07039622641509434,1.2407423898732537
HAM,http://fnxx.info/e7e2f2e26l1eec4b9et9107e482a41b453d5.html...added on Jan 29th 2022 6:01 AM,0,4,91,75,4.713746497713187,1.2133333333333334,0,0,10,2,0,0,0.1552081762656613,0.0633,1.6445547778211196
HAM,http://blackhatworld.com/blackhat-seo/ebay/843113-paypal-asking-invoic...added on Jan 29th 2022 6:01 AM,0,13,103,79,4.879827688450289,1.3037974683544304,0,4,15,1,0,0,0.1495240752395948,0.09787378640776699,-4.139776234922098
HAM,https://protect-us.mimecast.com/s/XHZYC82olZTVjWDS1lKRL?domain=dell.co...added on Jan 29th 2022 6:00 AM,0,10,103,24,5.125644643974401,4.291666666666667,0,1,15,0,0,0,0.15092906025084257,0.08816504854368933,-2.0564629685275064
HAM,https://lnkd.in/dbUay3Zpadded on Jan 29th 2022 6:00 AM,0,4,54,39,4.493054807952032,1.3846153846153846,0,0,6,0,0,0,0.18115127650509083,0.10848148148148148,1.8137505035564336
HAM,http://42.192.147.234/users/sign_inadded on Jan 29th 2022 5:04 AM,0,2,65,44,4.573432282761009,1.4772727272727273,0,0,10,0,1,0,0.16473552858657486,0.09623076923076923,0.8677010300970717
HAM,http://42.192.147.234/added on Jan 29th 2022 5:04 AM,0,2,52,31,4.235424151460629,1.6774193548387097,0,0,8,0,1,0,0.19415142705429422,0.10776923076923077,8.428521988467352
HAM,https://lnkd.in/dB4MeU5nadded on Jan 29th 2022 5:04 AM,0,4,54,39,4.417131373320368,1.3846153846153846,0,0,6,0,0,0,0.17698553121056962,0.08996296296296297,2.769549937606753
HAM,http://patagoniachileadventures.com/shore-excursion-valparaiso-vina-de...added on Jan 29th 2022 5:04 AM,0,24,103,68,4.654961091763589,1.5147058823529411,0,4,13,1,0,0,0.10470664587348058,0.059038834951456315,-3.43481099182398
HAM,https://smkcbpare.sch.id/added on Jan 29th 2022 5:04 AM,0,9,55,31,4.521646758703854,1.7741935483870968,0,0,7,0,0,0,0.15730360311740796,0.09063636363636364,0.055497227248137
HAM,https://t.co/RBIGKRu7jM?signature=newsletter&trackingid=1Wo261yBoC...added on Jan 29th 2022 5:04 AM,0,1,99,11,5.140889484359499,9.0,0,0,13,0,0,0,0.13110689914403031,0.0764949494949495,-3.51658736963892
HAM,https://t.co/qmEm3UVrQn?signature=newsletter&trackingid=SEvFPcgEsV...added on Jan 29th 2022 5:03 AM,0,1,99,11,5.06972401408054,9.0,0,0,13,0,0,0,0.13283000162117192,0.0764949494949495,-3.9445467460978585
HAM,https://www.linkedin.com/signup/cold-join?session_redirect=https%3A%2F...added on Jan 29th 2022 5:03 AM,0,3,103,17,4.874282358421676,6.0588235294117645,0,1,17,0,0,0,0.13161753792333264,0.07845631067961165,-3.8209791530546
HAM,https://lnkd.in/d9DkjnBCadded on Jan 29th 2022 5:03 AM,0,4,54,39,4.491205447394442,1.3846153846153846,0,0,6,0,0,0,0.18981511201422083,0.10848148148148148,2.844003908237553
HAM,https://www.yellowpages.com/vienna-va/mortgages...added on Jan 29th 2022 5:03 AM,0,3,80,53,4.690634426587138,1.509433962264151,0,1,12,1,0,1,0.1327318725852988,0.0645,-3.23941234504722
HAM,https://t.co/Kq4Olrnk5j?signature=newsletter&trackingid=wGV5xE5dKm...added on Jan 29th 2022 5:03 AM,0,1,99,11,5.068715271958218,9.0,0,0,13,0,0,0,0.13457137768967292,0.0764949494949495,-3.7480766169565105
HAM,https://t.co/Kq4Olrnk5j?signature=newsletter&trackingid=IPntRho60a...added on Jan 29th 2022 5:02 AM,0,1,99,11,4.962196711917972,9.0,0,0,13,0,0,0,0.12625817173960444,0.0764949494949495,-3.081685558823436
HAM,https://protect-us.mimecast.com/s/0AxKCZ6g2XC554WXnhzw28S...added on Jan 29th 2022 5:02 AM,0,10,90,59,4.982635874561578,1.5254237288135593,0,1,12,1,0,0,0.15918097666911502,0.09366666666666668,-1.8527762568869004
HAM,https://dfe-portal.svrs.rs.gov.br/Nfe/Cccadded on Jan 29th 2022 5:02 AM,0,10,71,38,4.665464330979978,1.868421052631579,0,1,11,0,0,0,0.14916030609815262,0.08474647887323944,-0.051887308384791435
HAM,https://www.yellowpages.com/sterling-va/mortgages...added on Jan 29th 2022 5:02 AM,0,3,82,55,4.652397859703432,1.490909090909091,0,1,12,1,0,1,0.129641305471958,0.06602439024390244,-3.3274037082045584
SPAM,https://jaecs.co.jp.goldford.com.cn/added on Jun 22nd 2023 2:49 AM,1,5,66,31,4.5201008021747,2.129032258064516,0,0,10,0,0,0,0.17989282915567958,0.0966969696969697,-0.5891974781635774
SPAM,https://jaecs.co.jp.fsyifang.com.cn/added on Jun 22nd 2023 2:49 AM,1,5,66,31,4.569269173354041,2.129032258064516,0,0,10,0,0,0,0.171717402034902,0.0966969696969697,-0.3149487538956135
SPAM,https://jaecs.co.jp.fm881.com.cn/added on Jun 22nd 2023 2:49 AM,1,5,63,31,4.544917527348686,2.032258064516129,0,0,10,0,0,0,0.18345520394464526,0.09525396825396826,3.0665508280304294
SPAM,https://jaecs.co.jp.es163.com.cn/added on Jun 22nd 2023 2:48 AM,1,5,63,31,4.489206812994291,2.032258064516129,0,0,10,0,0,0,0.17492648079564024,0.07938095238095239,3.646043432847633
SPAM,https://jaecs.co.jp.d40.com.cn/added on Jun 22nd 2023 2:48 AM,1,5,61,31,4.392237805891339,1.967741935483871,0,0,10,0,0,0,0.18663677417469166,0.09421311475409835,3.7436798526594637
SPAM,https://jaecs.co.jp.am118.com.cn/added on Jun 22nd 2023 2:48 AM,1,5,63,31,4.469443122552441,2.032258064516129,0,0,10,0,0,0,0.18104670143440105,0.09525396825396826,3.6854703604172214
SPAM,https://jacos.co.jp.rprk.com.cn/added on Jun 22nd 2023 2:48 AM,1,5,62,31,4.466473230426754,2.0,0,0,10,0,0,0,0.1858550710638978,0.11087096774193549,1.7609416511676212
SPAM,https://jacos.co.jp.rising2000.com.cn/added on Jun 22nd 2023 2:48 AM,1,5,68,31,4.502924518281891,2.193548387096774,0,0,10,0,0,0,0.177206770805681,0.11229411764705882,-0.753889249962749
SPAM,https://jacos.co.jp.meboo.com.cn/added on Jun 22nd 2023 2:48 AM,1,5,63,31,4.405951059060378,2.032258064516129,0,0,10,0,0,0,0.18313355242055412,0.09525396825396826,3.2097015038931187
SPAM,https://jacos.co.jp.fm881.com.cn/added on Jun 22nd 2023 2:48 AM,1,5,63,31,4.481425463856623,2.032258064516129,0,0,10,0,0,0,0.1905550876613125,0.11112698412698413,3.1623815117520064
SPAM,https://jacos.co.jp.es163.com.cn/added on Jun 22nd 2023 2:47 AM,1,5,63,31,4.481425463856623,2.032258064516129,0,0,10,0,0,0,0.18097181547682106,0.09525396825396826,3.68916435422187
SPAM,https://jacos.co.jp.d40.com.cn/added on Jun 22nd 2023 2:47 AM,1,5,61,31,4.371826125598938,1.967741935483871,0,0,10,0,0,0,0.19393273231387495,0.11060655737704918,3.8395105363810407
SPAM,https://jacos.co.jp.am118.com.cn/added on Jun 22nd 2023 2:47 AM,1,5,63,31,4.481425463856623,2.032258064516129,0,0,10,0,0,0,0.18823745025768984,0.11112698412698413,3.7813010441387984
SPAM,https://jacos.co.jp.99inn.com.cn/added on Jun 22nd 2023 2:47 AM,1,5,63,31,4.437697090806409,2.032258064516129,0,0,10,0,0,0,0.18859755928324973,0.11112698412698413,1.7298620175967263
SPAM,https://jaces.co.jp.rprk.com.cn/added on Jun 22nd 2023 2:47 AM,1,5,62,31,4.486555690069278,2.0,0,0,10,0,0,0,0.17840216132505976,0.09474193548387097,1.6651109674460447
SPAM,https://jaces.co.jp.rising2000.com.cn/added on Jun 22nd 2023 2:47 AM,1,5,68,31,4.521234996191252,2.193548387096774,0,0,10,0,0,0,0.17032532732399983,0.09758823529411764,-0.849719933684326
SPAM,https://jaces.co.jp.meboo.com.cn/added on Jun 22nd 2023 2:47 AM,1,5,63,31,4.424129583310007,2.032258064516129,0,0,10,0,0,0,0.17429447259486658,0.07938095238095239,3.155165150206576
SPAM,https://jaces.co.jp.goldford.com.cn/added on Jun 22nd 2023 2:47 AM,1,5,66,31,4.5201008021747,2.129032258064516,0,0,10,0,0,0,0.17989282915567958,0.0966969696969697,-0.5891974781635774
SPAM,https://jaces.co.jp.fsyifang.com.cn/added on Jun 22nd 2023 2:46 AM,1,5,66,31,4.569269173354041,2.129032258064516,0,0,10,0,0,0,0.171717402034902,0.0966969696969697,-0.3149487538956135
SPAM,https://jaces.co.jp.fm881.com.cn/added on Jun 22nd 2023 2:46 AM,1,5,63,31,4.544917527348686,2.032258064516129,0,0,10,0,0,0,0.18345520394464526,0.09525396825396826,3.0665508280304294
SPAM,https://jaces.co.jp.es163.com.cn/added on Jun 22nd 2023 2:46 AM,1,5,63,31,4.457460781248259,2.032258064516129,0,0,10,0,0,0,0.17492648079564024,0.07938095238095239,3.646043432847633
SPAM,https://jaces.co.jp.d40.com.cn/added on Jun 22nd 2023 2:46 AM,1,5,61,31,4.392237805891339,1.967741935483871,0,0,10,0,0,0,0.18663677417469166,0.09421311475409835,3.7436798526594637
SPAM,https://jaces.co.jp.am118.com.cn/added on Jun 22nd 2023 2:45 AM,1,5,63,31,4.501189154298473,2.032258064516129,0,0,10,0,0,0,0.18104670143440105,0.09525396825396826,3.6854703604172214
SPAM,https://jaces.co.jp.99inn.com.cn/added on Jun 22nd 2023 2:45 AM,1,5,63,31,4.457460781248258,2.032258064516129,0,0,10,0,0,0,0.18142108418913108,0.09525396825396826,1.6340313338751498
SPAM,https://sk0zb0.25u.comadded on Jun 22nd 2023 2:45 AM,1,6,52,0,4.4594911601991525,0.0,0,0,6,0,0,0,0.1895871760886746,0.10776923076923077,3.4320554839588047
SPAM,https://utg8fi.lflinkup.comadded on Jun 22nd 2023 2:45 AM,1,6,57,0,4.628869128496484,0.0,0,0,6,0,0,0,0.17681193808585668,0.1094561403508772,-0.8433599853502083
SPAM,https://1z31tr.ezua.comadded on Jun 22nd 2023 2:45 AM,1,6,53,0,4.508501766202998,0.0,0,0,6,0,0,0,0.1714155120398645,0.08926415094339624,2.120776355298684
SPAM,https://33qn3z.dsmtp.comadded on Jun 22nd 2023 2:45 AM,1,6,54,0,4.394073734471543,0.0,0,0,6,0,0,0,0.1924989346700609,0.10848148148148148,3.9703334631666047
SPAM,https://ferjthfggf.onedumb.comadded on Jun 22nd 2023 2:45 AM,1,10,60,0,4.577747162910944,0.0,0,0,6,0,0,0,0.16708189941196835,0.077,0.15969812352898394
SPAM,https://jaceo.co.jp.rising2000.com.cn/added on Jun 22nd 2023 2:45 AM,1,5,68,31,4.514025805078413,2.193548387096774,0,0,10,0,0,0,0.17057603658209253,0.09758823529411764,-0.8438611235907094
SPAM,https://grehfdh.vizvaz.comadded on Jun 22nd 2023 2:45 AM,1,7,56,0,4.6245186549589,0.0,0,0,6,0,0,0,0.17024965162240718,0.09128571428571429,-1.5661092507979286
SPAM,https://jaceo.co.jp.meboo.com.cn/added on Jun 22nd 2023 2:45 AM,1,5,63,31,4.393968717756196,2.032258064516129,0,0,10,0,0,0,0.17894016057263287,0.07938095238095239,3.1987112662864083
SPAM,https://fdewrhfgjgf.toshibanetcam.comadded on Jun 22nd 2023 2:45 AM,1,11,67,0,4.6854400342783995,0.0,0,0,6,0,0,0,0.14399748089582662,0.08222388059701494,-2.8959429477701173
SPAM,https://erfpe0.myddns.comadded on Jun 22nd 2023 2:30 AM,1,6,55,0,4.360651250117066,0.0,0,0,6,0,0,0,0.17593845773193226,0.07245454545454547,0.8151471098808434
SPAM,https://dgbgyk.almostmy.comadded on Jun 22nd 2023 2:30 AM,1,6,57,0,4.5039671025532595,0.0,0,0,6,0,0,0,0.18096075566486,0.1094561403508772,0.8124081054165075
SPAM,https://0a7l9t.freetcp.comadded on Jun 22nd 2023 2:30 AM,1,6,56,0,4.496924958035209,0.0,0,0,6,0,0,0,0.15403996632202238,0.07342857142857143,0.13943757857637162
SPAM,https://dgmo20.jkub.comadded on Jun 22nd 2023 2:30 AM,1,6,53,0,4.390300586835254,0.0,0,0,6,0,0,0,0.1942888990866302,0.10813207547169812,2.785798446150771
